"Date","Site.Name","COUNTY","meanlat","meanlong","month","year","PM2.5","Ozone"
3-02-20,"Leggett","Edgecombe",35.988278,-77.5843,2,3,4.5,35
3-02-20,"Linville Falls","Avery",35.972347,-81.933072,2,3,NA,34
3-02-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,3,11.5,40.5
3-02-20,"Millbrook School","Wake",35.856111,-78.574167,2,3,21.3333333333333,38
3-02-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,3,9,36
3-02-20,"West Johnston Co.","Johnston",35.59095,-78.4622,2,3,7,38
3-03-20,"Bryson City","Swain",35.434767,-83.442133,3,3,28,32.5
3-03-20,"Castle Hayne","New Hanover",34.364167,-77.838611,3,3,8,39.5
3-03-20,"Clemmons Middle","Forsyth",36.026,-80.342,3,3,29,33
3-03-20,"Durham Armory","Durham",36.0329550008979,-78.904037,3,3,23.3333333333333,35.5
3-03-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,3,3,NA,39
3-03-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,3,17.75,28.5
3-03-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,3,3,14.75,33.5
3-03-20,"Leggett","Edgecombe",35.988278,-77.5843,3,3,17,36.5
3-03-20,"Linville Falls","Avery",35.972347,-81.933072,3,3,NA,25
3-03-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,3,18.5,35.5
3-03-20,"Millbrook School","Wake",35.856111,-78.574167,3,3,28.5,36
3-03-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,3,17.3333333333333,37
3-03-20,"West Johnston Co.","Johnston",35.59095,-78.4622,3,3,17.5,36
3-04-20,"Bryson City","Swain",35.434767,-83.442133,4,3,25,39.5
3-04-20,"Castle Hayne","New Hanover",34.364167,-77.838611,4,3,9,34.5
3-04-20,"Clemmons Middle","Forsyth",36.026,-80.342,4,3,20.3333333333333,42.5
3-04-20,"Durham Armory","Durham",36.0329550008979,-78.904037,4,3,31.6666666666667,42.5
3-04-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,3,NA,42.5
3-04-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,3,21.5,40
3-04-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,3,18.3333333333333,43
3-04-20,"Leggett","Edgecombe",35.988278,-77.5843,4,3,18,38
3-04-20,"Linville Falls","Avery",35.972347,-81.933072,4,3,NA,38
3-04-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,3,20,42.5
3-04-20,"Millbrook School","Wake",35.856111,-78.574167,4,3,24.3333333333333,41.5
3-04-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,3,26.6666666666667,38
3-04-20,"West Johnston Co.","Johnston",35.59095,-78.4622,4,3,22.5,37.5
3-05-20,"Bryson City","Swain",35.434767,-83.442133,5,3,41,43
3-05-20,"Castle Hayne","New Hanover",34.364167,-77.838611,5,3,13.5,37.5
3-05-20,"Clemmons Middle","Forsyth",36.026,-80.342,5,3,25,42
3-05-20,"Durham Armory","Durham",36.0329550008979,-78.904037,5,3,32.5,39.5
3-05-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,3,NA,44
3-05-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,3,24.6666666666667,41
3-05-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,3,20.5,41
3-05-20,"Leggett","Edgecombe",35.988278,-77.5843,5,3,11.5,38.5
3-05-20,"Linville Falls","Avery",35.972347,-81.933072,5,3,NA,42.5
3-05-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,3,14,42.5
3-05-20,"Millbrook School","Wake",35.856111,-78.574167,5,3,32.3333333333333,40
3-05-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,3,21,37.5
3-05-20,"West Johnston Co.","Johnston",35.59095,-78.4622,5,3,28,39
3-06-20,"Bryson City","Swain",35.434767,-83.442133,6,3,44.5,40.5
3-06-20,"Castle Hayne","New Hanover",34.364167,-77.838611,6,3,15.5,42
3-06-20,"Clemmons Middle","Forsyth",36.026,-80.342,6,3,27.5,34.5
3-06-20,"Durham Armory","Durham",36.0329550008979,-78.904037,6,3,34,32
3-06-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,3,NA,45
3-06-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,3,39,30.5
3-06-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,3,22.5,35.5
3-06-20,"Leggett","Edgecombe",35.988278,-77.5843,6,3,13,37
3-06-20,"Linville Falls","Avery",35.972347,-81.933072,6,3,44,40.5
3-06-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,3,20.5,34.5
3-06-20,"Millbrook School","Wake",35.856111,-78.574167,6,3,33.25,33.5
3-06-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,3,21.6666666666667,38.5
3-06-20,"West Johnston Co.","Johnston",35.59095,-78.4622,6,3,35,35.5
3-07-20,"Bryson City","Swain",35.434767,-83.442133,7,3,27.5,41
3-07-20,"Castle Hayne","New Hanover",34.364167,-77.838611,7,3,24.5,42
3-07-20,"Clemmons Middle","Forsyth",36.026,-80.342,7,3,39,37.5
3-07-20,"Durham Armory","Durham",36.0329550008979,-78.904037,7,3,37,36.5
3-07-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,3,NA,47
3-07-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,3,29,36.5
3-07-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,3,30.6666666666667,37
3-07-20,"Leggett","Edgecombe",35.988278,-77.5843,7,3,12,39
3-07-20,"Linville Falls","Avery",35.972347,-81.933072,7,3,NA,41
3-07-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,3,24,38.5
3-07-20,"Millbrook School","Wake",35.856111,-78.574167,7,3,38.5,37
3-07-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,3,25.3333333333333,39.5
3-07-20,"West Johnston Co.","Johnston",35.59095,-78.4622,7,3,22.5,38
3-08-20,"Bryson City","Swain",35.434767,-83.442133,8,3,34,35
3-08-20,"Castle Hayne","New Hanover",34.364167,-77.838611,8,3,18,43
3-08-20,"Clemmons Middle","Forsyth",36.026,-80.342,8,3,46,35.5
3-08-20,"Durham Armory","Durham",36.0329550008979,-78.904037,8,3,40.5,36
3-08-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,3,NA,44
3-08-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,3,43.6666666666667,33
3-08-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,3,40.5,34
3-08-20,"Leggett","Edgecombe",35.988278,-77.5843,8,3,15,37.5
3-08-20,"Linville Falls","Avery",35.972347,-81.933072,8,3,NA,40
3-08-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,3,20,36.5
3-08-20,"Millbrook School","Wake",35.856111,-78.574167,8,3,42.6666666666667,36.5
3-08-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,3,23,38.5
3-08-20,"West Johnston Co.","Johnston",35.59095,-78.4622,8,3,28,38
3-09-20,"Bryson City","Swain",35.434767,-83.442133,9,3,36.5,38.5
3-09-20,"Castle Hayne","New Hanover",34.364167,-77.838611,9,3,21.5,44
3-09-20,"Clemmons Middle","Forsyth",36.026,-80.342,9,3,47,32
3-09-20,"Durham Armory","Durham",36.0329550008979,-78.904037,9,3,36.3333333333333,34
3-09-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,3,NA,34
3-09-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,3,42,33.5
3-09-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,3,32.25,33
3-09-20,"Leggett","Edgecombe",35.988278,-77.5843,9,3,21,40
3-09-20,"Linville Falls","Avery",35.972347,-81.933072,9,3,18,39.5
3-09-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,3,37,33
3-09-20,"Millbrook School","Wake",35.856111,-78.574167,9,3,41.75,38.5
3-09-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,3,23,41.5
3-09-20,"West Johnston Co.","Johnston",35.59095,-78.4622,9,3,30.5,38.5
3-10-20,"Bryson City","Swain",35.434767,-83.442133,10,3,45,37.5
3-10-20,"Castle Hayne","New Hanover",34.364167,-77.838611,10,3,37,37
3-10-20,"Clemmons Middle","Forsyth",36.026,-80.342,10,3,41,33.5
3-10-20,"Durham Armory","Durham",36.0329550008979,-78.904037,10,3,50,25
3-10-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,3,NA,48
3-10-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,3,46.5,26.5
3-10-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,3,38.6666666666667,31.5
3-10-20,"Leggett","Edgecombe",35.988278,-77.5843,10,3,46,34.5
3-10-20,"Linville Falls","Avery",35.972347,-81.933072,10,3,NA,46
3-10-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,3,45,33
3-10-20,"Millbrook School","Wake",35.856111,-78.574167,10,3,50.75,34.5
3-10-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,3,41.3333333333333,39
3-10-20,"West Johnston Co.","Johnston",35.59095,-78.4622,10,3,58.5,36.5
3-11-20,"Bryson City","Swain",35.434767,-83.442133,11,3,38.5,30
3-11-20,"Castle Hayne","New Hanover",34.364167,-77.838611,11,3,24.5,41
3-11-20,"Clemmons Middle","Forsyth",36.026,-80.342,11,3,47.5,35
3-11-20,"Durham Armory","Durham",36.0329550008979,-78.904037,11,3,44,36
3-11-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,3,NA,45
3-11-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,3,41.3333333333333,32
3-11-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,3,41,36.5
3-11-20,"Leggett","Edgecombe",35.988278,-77.5843,11,3,39,38
3-11-20,"Linville Falls","Avery",35.972347,-81.933072,11,3,NA,42
3-11-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,3,36,37.5
3-11-20,"Millbrook School","Wake",35.856111,-78.574167,11,3,36.3333333333333,37
3-11-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,3,26,39.5
3-11-20,"West Johnston Co.","Johnston",35.59095,-78.4622,11,3,36,37.5
3-12-20,"Bryson City","Swain",35.434767,-83.442133,12,3,23,43
3-12-20,"Castle Hayne","New Hanover",34.364167,-77.838611,12,3,24.5,40.5
3-12-20,"Clemmons Middle","Forsyth",36.026,-80.342,12,3,31,42
3-12-20,"Durham Armory","Durham",36.0329550008979,-78.904037,12,3,32.6666666666667,40.5
3-12-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,12,3,NA,48
3-12-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,3,18.5,39
3-12-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,12,3,28,43.5
3-12-20,"Leggett","Edgecombe",35.988278,-77.5843,12,3,18.5,38.5
3-12-20,"Linville Falls","Avery",35.972347,-81.933072,12,3,10,45.5
3-12-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,3,25,43.5
3-12-20,"Millbrook School","Wake",35.856111,-78.574167,12,3,28.75,45
3-12-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,3,19.6666666666667,39
3-12-20,"West Johnston Co.","Johnston",35.59095,-78.4622,12,3,29.5,39
4-01-20,"Bryson City","Swain",35.434767,-83.442133,1,4,22.5,45.5
4-01-20,"Castle Hayne","New Hanover",34.364167,-77.838611,1,4,7,44
4-01-20,"Clemmons Middle","Forsyth",36.026,-80.342,1,4,28,46
4-01-20,"Durham Armory","Durham",36.0329550008979,-78.904037,1,4,12,45.5
4-01-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,4,NA,50
4-01-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,4,21.3333333333333,46.5
4-01-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,4,23.5,46.5
4-01-20,"Leggett","Edgecombe",35.988278,-77.5843,1,4,25.5,45.5
4-01-20,"Linville Falls","Avery",35.972347,-81.933072,1,4,NA,45
4-01-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,4,19.5,48
4-01-20,"Millbrook School","Wake",35.856111,-78.574167,1,4,32.75,46
4-01-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,4,22.5,46
4-01-20,"West Johnston Co.","Johnston",35.59095,-78.4622,1,4,22.5,45.5
4-02-20,"Bryson City","Swain",35.434767,-83.442133,2,4,36.5,44.5
4-02-20,"Castle Hayne","New Hanover",34.364167,-77.838611,2,4,12.5,41
4-02-20,"Clemmons Middle","Forsyth",36.026,-80.342,2,4,37,49
4-02-20,"Durham Armory","Durham",36.0329550008979,-78.904037,2,4,30.5,42
4-02-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,4,32,61
4-02-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,4,31.5,44
4-02-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,4,27.75,46.5
4-02-20,"Leggett","Edgecombe",35.988278,-77.5843,2,4,25.5,41
4-02-20,"Linville Falls","Avery",35.972347,-81.933072,2,4,25,48
4-02-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,4,29.5,48.5
4-02-20,"Millbrook School","Wake",35.856111,-78.574167,2,4,36.8,42
4-02-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,4,27,41
4-02-20,"West Johnston Co.","Johnston",35.59095,-78.4622,2,4,29,41.5
4-03-20,"Bryson City","Swain",35.434767,-83.442133,3,4,44.5,44.5
4-03-20,"Castle Hayne","New Hanover",34.364167,-77.838611,3,4,24,40
4-03-20,"Clemmons Middle","Forsyth",36.026,-80.342,3,4,56,51
4-03-20,"Durham Armory","Durham",36.0329550008979,-78.904037,3,4,46,46
4-03-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,3,4,NA,67
4-03-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,4,39.3333333333333,51
4-03-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,3,4,41,50.5
4-03-20,"Leggett","Edgecombe",35.988278,-77.5843,3,4,32.5,44
4-03-20,"Linville Falls","Avery",35.972347,-81.933072,3,4,NA,48.5
4-03-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,4,30,52.5
4-03-20,"Millbrook School","Wake",35.856111,-78.574167,3,4,48.25,45.5
4-03-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,4,36,42.5
4-03-20,"West Johnston Co.","Johnston",35.59095,-78.4622,3,4,35,45.5
4-04-20,"Bryson City","Swain",35.434767,-83.442133,4,4,31.5,50.5
4-04-20,"Castle Hayne","New Hanover",34.364167,-77.838611,4,4,16.5,57
4-04-20,"Clemmons Middle","Forsyth",36.026,-80.342,4,4,48,58.5
4-04-20,"Durham Armory","Durham",36.0329550008979,-78.904037,4,4,38,58
4-04-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,4,NA,55.5
4-04-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,4,31.3333333333333,54
4-04-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,4,38.5,60.5
4-04-20,"Leggett","Edgecombe",35.988278,-77.5843,4,4,33,52
4-04-20,"Linville Falls","Avery",35.972347,-81.933072,4,4,NA,59
4-04-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,4,32,61.5
4-04-20,"Millbrook School","Wake",35.856111,-78.574167,4,4,41.25,57.5
4-04-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,4,30,54.5
4-04-20,"West Johnston Co.","Johnston",35.59095,-78.4622,4,4,29,57.5
4-05-20,"Bryson City","Swain",35.434767,-83.442133,5,4,26.5,44
4-05-20,"Castle Hayne","New Hanover",34.364167,-77.838611,5,4,7.5,47
4-05-20,"Clemmons Middle","Forsyth",36.026,-80.342,5,4,34,43.5
4-05-20,"Durham Armory","Durham",36.0329550008979,-78.904037,5,4,27,41.5
4-05-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,5,4,15,47.5
4-05-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,5,4,21.5,41
4-05-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,5,4,22.6666666666667,44
4-05-20,"Leggett","Edgecombe",35.988278,-77.5843,5,4,29.5,38
4-05-20,"Linville Falls","Avery",35.972347,-81.933072,5,4,19,46
4-05-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,4,18.5,43
4-05-20,"Millbrook School","Wake",35.856111,-78.574167,5,4,32.4,42
4-05-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,5,4,26.3333333333333,46
4-05-20,"West Johnston Co.","Johnston",35.59095,-78.4622,5,4,27.5,43
4-06-20,"Bryson City","Swain",35.434767,-83.442133,6,4,30,37.5
4-06-20,"Castle Hayne","New Hanover",34.364167,-77.838611,6,4,8,48.5
4-06-20,"Clemmons Middle","Forsyth",36.026,-80.342,6,4,38.5,49
4-06-20,"Durham Armory","Durham",36.0329550008979,-78.904037,6,4,36.5,44.5
4-06-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,4,NA,52
4-06-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,4,34.25,47
4-06-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,4,36,50
4-06-20,"Leggett","Edgecombe",35.988278,-77.5843,6,4,24.5,46.5
4-06-20,"Linville Falls","Avery",35.972347,-81.933072,6,4,NA,48.5
4-06-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,4,31.5,56.5
4-06-20,"Millbrook School","Wake",35.856111,-78.574167,6,4,39,46
4-06-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,6,4,25,47.5
4-06-20,"West Johnston Co.","Johnston",35.59095,-78.4622,6,4,43.5,51
4-07-20,"Bryson City","Swain",35.434767,-83.442133,7,4,24,36.5
4-07-20,"Castle Hayne","New Hanover",34.364167,-77.838611,7,4,11.5,40.5
4-07-20,"Clemmons Middle","Forsyth",36.026,-80.342,7,4,44,37
4-07-20,"Durham Armory","Durham",36.0329550008979,-78.904037,7,4,41.5,38.5
4-07-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,4,NA,43
4-07-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,4,44,35
4-07-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,4,39,39
4-07-20,"Leggett","Edgecombe",35.988278,-77.5843,7,4,20,38
4-07-20,"Linville Falls","Avery",35.972347,-81.933072,7,4,NA,39.5
4-07-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,4,31.5,40
4-07-20,"Millbrook School","Wake",35.856111,-78.574167,7,4,44.25,38.5
4-07-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,7,4,20.5,42
4-07-20,"West Johnston Co.","Johnston",35.59095,-78.4622,7,4,32,38
4-08-20,"Bryson City","Swain",35.434767,-83.442133,8,4,16,32
4-08-20,"Castle Hayne","New Hanover",34.364167,-77.838611,8,4,8.5,37.5
4-08-20,"Clemmons Middle","Forsyth",36.026,-80.342,8,4,36,38
4-08-20,"Durham Armory","Durham",36.0329550008979,-78.904037,8,4,27,36.5
4-08-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,8,4,8,42.5
4-08-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,8,4,25.5,37.5
4-08-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,8,4,27,38
4-08-20,"Leggett","Edgecombe",35.988278,-77.5843,8,4,21.5,37
4-08-20,"Linville Falls","Avery",35.972347,-81.933072,8,4,12,37.5
4-08-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,8,4,22.5,41
4-08-20,"Millbrook School","Wake",35.856111,-78.574167,8,4,30,39.5
4-08-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,8,4,22,36
4-08-20,"West Johnston Co.","Johnston",35.59095,-78.4622,8,4,27.5,40
4-09-20,"Bryson City","Swain",35.434767,-83.442133,9,4,16.5,37
4-09-20,"Castle Hayne","New Hanover",34.364167,-77.838611,9,4,10.5,34.5
4-09-20,"Clemmons Middle","Forsyth",36.026,-80.342,9,4,20.3333333333333,43
4-09-20,"Durham Armory","Durham",36.0329550008979,-78.904037,9,4,32.5,40.5
4-09-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,4,NA,43
4-09-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,9,4,29.25,33
4-09-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,9,4,25,43.5
4-09-20,"Leggett","Edgecombe",35.988278,-77.5843,9,4,22,35
4-09-20,"Linville Falls","Avery",35.972347,-81.933072,9,4,NA,42
4-09-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,9,4,22.5,45
4-09-20,"Millbrook School","Wake",35.856111,-78.574167,9,4,36,38.5
4-09-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,9,4,26.6666666666667,31
4-09-20,"West Johnston Co.","Johnston",35.59095,-78.4622,9,4,30,34
4-10-20,"Bryson City","Swain",35.434767,-83.442133,10,4,25,44.5
4-10-20,"Castle Hayne","New Hanover",34.364167,-77.838611,10,4,11.5,42.5
4-10-20,"Clemmons Middle","Forsyth",36.026,-80.342,10,4,33,51.5
4-10-20,"Durham Armory","Durham",36.0329550008979,-78.904037,10,4,34.5,52.5
4-10-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,4,NA,49.5
4-10-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,4,28.3333333333333,57.5
4-10-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,4,29,55
4-10-20,"Leggett","Edgecombe",35.988278,-77.5843,10,4,26.5,50
4-10-20,"Linville Falls","Avery",35.972347,-81.933072,10,4,NA,47
4-10-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,4,22.5,58
4-10-20,"Millbrook School","Wake",35.856111,-78.574167,10,4,39.5,50.5
4-10-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,4,25.5,50
4-10-20,"West Johnston Co.","Johnston",35.59095,-78.4622,10,4,32.5,48.5
4-11-20,"Bryson City","Swain",35.434767,-83.442133,11,4,28,45
4-11-20,"Castle Hayne","New Hanover",34.364167,-77.838611,11,4,17.5,48.5
4-11-20,"Clemmons Middle","Forsyth",36.026,-80.342,11,4,40,48
4-11-20,"Durham Armory","Durham",36.0329550008979,-78.904037,11,4,38.3333333333333,53
4-11-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,4,16,52
4-11-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,4,37,47
4-11-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,4,33,48.5
4-11-20,"Leggett","Edgecombe",35.988278,-77.5843,11,4,32.5,48
4-11-20,"Linville Falls","Avery",35.972347,-81.933072,11,4,19,49
4-11-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,4,36,52.5
4-11-20,"Millbrook School","Wake",35.856111,-78.574167,11,4,47.2,53.5
4-11-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,4,34.6666666666667,50.5
4-11-20,"West Johnston Co.","Johnston",35.59095,-78.4622,11,4,39,52
4-12-20,"Bryson City","Swain",35.434767,-83.442133,12,4,39,49
4-12-20,"Castle Hayne","New Hanover",34.364167,-77.838611,12,4,32,47.5
4-12-20,"Clemmons Middle","Forsyth",36.026,-80.342,12,4,50,49.5
4-12-20,"Durham Armory","Durham",36.0329550008979,-78.904037,12,4,30.3333333333333,42.5
4-12-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,12,4,NA,62.5
4-12-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,4,31.5,43.5
4-12-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,12,4,40,48
4-12-20,"Leggett","Edgecombe",35.988278,-77.5843,12,4,32.5,49
4-12-20,"Linville Falls","Avery",35.972347,-81.933072,12,4,NA,51.5
4-12-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,4,37,46.5
4-12-20,"Millbrook School","Wake",35.856111,-78.574167,12,4,41.6,46
4-12-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,4,33.3333333333333,48
4-12-20,"West Johnston Co.","Johnston",35.59095,-78.4622,12,4,38.5,46.5
5-01-20,"Bryson City","Swain",35.434767,-83.442133,1,5,35,54.5
5-01-20,"Castle Hayne","New Hanover",34.364167,-77.838611,1,5,9,49.5
5-01-20,"Clemmons Middle","Forsyth",36.026,-80.342,1,5,58,57.5
5-01-20,"Durham Armory","Durham",36.0329550008979,-78.904037,1,5,46.5,52
5-01-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,1,5,NA,69.5
5-01-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,5,38.6666666666667,48.5
5-01-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,1,5,45.5,58.5
5-01-20,"Leggett","Edgecombe",35.988278,-77.5843,1,5,32,60.5
5-01-20,"Linville Falls","Avery",35.972347,-81.933072,1,5,NA,61
5-01-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,5,36,59.5
5-01-20,"Millbrook School","Wake",35.856111,-78.574167,1,5,43.75,56
5-01-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,1,5,33.5,60.5
5-01-20,"West Johnston Co.","Johnston",35.59095,-78.4622,1,5,39,53
5-02-20,"Bryson City","Swain",35.434767,-83.442133,2,5,39.5,44
5-02-20,"Castle Hayne","New Hanover",34.364167,-77.838611,2,5,11,52.5
5-02-20,"Clemmons Middle","Forsyth",36.026,-80.342,2,5,51,67.5
5-02-20,"Durham Armory","Durham",36.0329550008979,-78.904037,2,5,37.3333333333333,56.5
5-02-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,2,5,35,41
5-02-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,2,5,35,54
5-02-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,2,5,44.5,68
5-02-20,"Leggett","Edgecombe",35.988278,-77.5843,2,5,38.5,59
5-02-20,"Linville Falls","Avery",35.972347,-81.933072,2,5,30,61.5
5-02-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,5,37.5,74.5
5-02-20,"Millbrook School","Wake",35.856111,-78.574167,2,5,46.6,58
5-02-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,2,5,35.3333333333333,65.5
5-02-20,"West Johnston Co.","Johnston",35.59095,-78.4622,2,5,40,55
5-03-20,"Bryson City","Swain",35.434767,-83.442133,3,5,40.5,37.5
5-03-20,"Castle Hayne","New Hanover",34.364167,-77.838611,3,5,8.5,34
5-03-20,"Clemmons Middle","Forsyth",36.026,-80.342,3,5,44,55
5-03-20,"Durham Armory","Durham",36.0329550008979,-78.904037,3,5,34.5,41
5-03-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,3,5,NA,47
5-03-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,5,26.5,40
5-03-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,3,5,42,55.5
5-03-20,"Leggett","Edgecombe",35.988278,-77.5843,3,5,29.5,46
5-03-20,"Linville Falls","Avery",35.972347,-81.933072,3,5,NA,58.5
